IMDb ID,Title,Year,Rating,Votes,Genre,Description,Country,Director,Writers,URL,titleType,startYear,runtimeMinutes
tt0001888,The Sky Pilot,1911.0,,,"Drama,Short","Love, generosity and forgiveness are largely dealt with in this well- conducted but rather complicated picture of Alaska in winter. It has the usual qualities of Vitagraph Alaskan pictures, including good acting, interesting dog-sleds, Indians and snowy mountains. The photography is somewhat below the standard of this company in one or two of the scenes, especially in one showing four tepees, it is very poor. But the story is very interesting and also instructive. Its atmosphere is very religious; there's an effective picture of a conversion and one of an Alaskan funeral in it. One very small fault is noticeable. The sky pilot falls overcome and is snowed under, is found by Indians, rescued and taken to the tepees, but he nevertheless comes out of the tepee a day or so later with a fresh white collar and cuffs. - The Moving Picture World, August 12, 1911",United States,,,https://www.imdb.com/title/tt0001888/,short,1911,
tt0001889,Skæbnebæltet,1911.0,3.7,17,,This film is believed to be lost.,Denmark,Svend Rindom,Svend Rindom,https://www.imdb.com/title/tt0001889/,movie,1911,
tt0001890,The Smile of a Child,1911.0,,,"Drama,Romance,Short",,United States,D.W. Griffith,Maie B. Havey,https://www.imdb.com/title/tt0001890/,short,1911,
tt0001891,The Sorrowful Example,1911.0,,,"Drama,Short","Perhaps such films as this teach important truths, but they are not pleasant and so far as furnishing entertainment is concerned are nil. It is the story of a drunken husband who steals his wife's savings to elope with a girl. They miss the train and on their way back to wait for the next one find the wife's bloody apron and discover that she has fallen over a cliff. Just strength enough is left her to crawl back to the baby's crib where she falls dead beside it. The girl then spurns him and he is left to meditate upon his own worthlessness. The audience will wonder what becomes of the child now the mother is dead. - The Moving Picture World, August 26, 1911",United States,D.W. Griffith,,https://www.imdb.com/title/tt0001891/,short,1911,18
tt0001892,Den sorte drøm,1911.0,5.8,281,Drama,Featured in Den talende muse - samtaler med Asta Nielsen (2003),Germany,Urban Gad,Urban Gad,https://www.imdb.com/title/tt0001892/,movie,1911,53
tt0001893,The Spanish Gypsy,1911.0,,,"Romance,Short","A love story with the scenes laid in the picturesque gypsy camps which are always attractive. Here is love, intense hate, jealousy and all the rest of it shown with consummate understanding. But when the girl sees her recreant lover blind and helpless she forgets her desire for vengeance and willingly sacrifices herself to care for him through life. The film is a transcript of life as it often is. There are such episodes in some lives and some hearts will respond as the heart of this gypsy girl responded to the man's helplessness. To that extent, therefore, the picture represents what is best, as well as what is worst, in human nature. It makes a deep impression upon an audience. - The Moving Picture World, April 15, 1911",United States,D.W. Griffith,,https://www.imdb.com/title/tt0001893/,short,1911,17
tt0001894,Spike Shannon's Last Fight,1911.0,,,"Short,Sport,Western",,United States,Gilbert M. 'Broncho Billy' Anderson,Gilbert M. 'Broncho Billy' Anderson,https://www.imdb.com/title/tt0001894/,short,1911,
tt0001895,Sport Hípico,1911.0,,,Documentary,,Portugal,,,https://www.imdb.com/title/tt0001895/,movie,1911,
tt0001896,The Squaw's Love,1911.0,5.1,89,"Drama,Short,Western",Referenced in Mary Pickford: The Muse of the Movies (2008),United States,D.W. Griffith,Stanner E.V. Taylor,https://www.imdb.com/title/tt0001896/,short,1911,17
tt0001897,The Stage Driver's Daughter,1911.0,,,"Short,Western",,United States,Gilbert M. 'Broncho Billy' Anderson,Gilbert M. 'Broncho Billy' Anderson,https://www.imdb.com/title/tt0001897/,short,1911,
tt0001898,A Stage Romance,1911.0,5.7,13,"Drama,Short","A play within a play that will excite the interest of the audience to the highest pitch. There is no question about this. As the love story slowly unfolds, the villain lays his trap for his rival and then falls into it himself, to use homely parlance, the interest of the audience becomes intense. Happily, however, the tragic result does not follow. But the dramatic strength of the picture is maintained throughout. Then there are peeps into that romantic world of the stage with which very few are acquainted, with some scenes representing the first rehearsal in progress with all the staff busy. It is all attractive and holds the interest from beginning to end. - The Moving Picture World, March 4, 1911",United States,Bannister Merwin,Bannister Merwin,https://www.imdb.com/title/tt0001898/,short,1911,
tt0001899,The Stampede,1911.0,,,"Short,Western",The Stampede ( 1911 ) produced by the Independent Moving Pictures Co. is listed as a lost silent film.,United States,Thomas H. Ince,Thomas H. Ince,https://www.imdb.com/title/tt0001899/,short,1911,
tt0001900,The Star Spangled Banner,1911.0,,,"Drama,Short",,United States,J. Searle Dawley,,https://www.imdb.com/title/tt0001900/,short,1911,
tt0001901,The Stolen Dog,1911.0,,,"Comedy,Short",Released as a split reel along with the comedy The Adventures of a Baby (1911).,United States,,,https://www.imdb.com/title/tt0001901/,short,1911,
tt0001902,The Story of the Indian Ledge,1911.0,,,"Drama,Short","There is a kind of novel (the same is true of pictures) that might be called a pipe-dream novel. It merely furnishes us with a dream of fame and fortune better than we could spin for ourselves. Then there's the dream-fancy picture or novel. It is much harder to think up, but it is much more satisfying and delightful. The dream-fancy is never more fascinating than when it takes us back of the time curtain, as that popular drama, ""On the Road to Yesterday,"" did. It is certainly a treat to be carried backward or forward or any way at all out of time convincingly. That is what this picture does. It is a dream-fancy told to a party in a motor boat passing Indian Ledge. We see the ledge approaching and then the story is told of the Indian who, centuries before, was put to sleep by a manic drug and left in a tiny care, to be pulled out and revived by some tourists. He has a very exciting time till he is scared to a stone image by a big steamboat that comes on him unexpectedly. Then, the story being ended, the ledge is shown again nearby, and we see the stone Indian marked on the cliff. Mark McDcrmott plays the Indian very well indeed. It is dramatic and fresh; a very good picture indeed. - The Moving Picture World, December 2, 1911",United States,Ashley Miller,,https://www.imdb.com/title/tt0001902/,short,1911,
tt0001903,The Strike at the Little Jonny Mine,1911.0,,,"Short,Western","The mob scene in this film is exciting and it is a tense moment when the superintendent and the faithful Logan are almost overpowered just as the sheriff arrives. So far as the picture dealing with the labor question is concerned, it only shows some scenes in a strike. The heroic action of the woman in rising from a sick bed and riding for aid rouses the sympathy of the audience, while the steadfast determination of Logan to stand by the company is commendable. That he succeeds in securing the consent of the superintendent to increase wages is quite as much to his credit as the superintendent's. The film tells a good story, punctuated with some exciting incidents, but it is in no sense a homily upon labor difficulties. - The Moving Picture World, October 14, 1911",United States,Gilbert M. 'Broncho Billy' Anderson,Gilbert M. 'Broncho Billy' Anderson,https://www.imdb.com/title/tt0001903/,short,1911,
tt0001904,The Stuff Heroes Are Made Of,1911.0,,,"Drama,Short","Some exterior scenes were shot by D.W. Griffith in Lynbrook, New York.",United States,D.W. Griffith,,https://www.imdb.com/title/tt0001904/,short,1911,17
tt0001905,The Stuff That Dreams Are Made Of,1911.0,,,"Comedy,Drama,Short","A delightful burlesque of all the melodramas of yesteryear to which a high class comedy situation lends a world of fun. The audience laughed with whole-souled volume and the reviewer is still laughing. A young and romantic Miss in love learns that her father's farm is mortgaged. She falls asleep and then the melodramas, from ""The Two Orphans"" down, begin. She has her part in every scene, is the heroine, loved by the hero, a country boy friend of hers, and pursued by the villain and villainess, people she knew. And how it is acted! Mary Fuller takes the part. One of the managers of the theater came to where the reviewer sat and complimented the picture and this player's work especially. Wm. West is the farmer. The man who holds the mortgage, in the dream, the villain, is James Gordon. His daughter, in the dream the villainess, is Laura Sawyer, and the country boy, hero in the dream, is Yale Benner. It is a very commendable picture; but to appreciate it, one needs to have seen melodramas or moving pictures of melodramas. - The Moving Picture World, January 6, 1912",United States,J. Searle Dawley,,https://www.imdb.com/title/tt0001905/,short,1911,
tt0001906,The Subduing of Mrs. Nag,1911.0,,,"Comedy,Short","This comic character picture gives the two leading character players, ""Bunny"" and Miss Finch, of the Vitagraph Company, a splendid chance to show how much can be pictured, almost told, by facial expression, and the amount of characterization that they accomplish is remarkable. But between Little Miss Prue, the stenographer to whom Mrs. Nag objects and the prim Miss Prus, of next day, the supposedly new stenographer, there is such an amusing difference that it alone is worthwhile seeing. These character plays of the Vitagraph Company are all good. This is better than the average, but they are not to be compared with the real comedies that this company produces every now and then. - The Moving Picture World, July 29, 1911",United States,George D. Baker,Van Dyke Brooke,https://www.imdb.com/title/tt0001906/,short,1911,17
tt0001907,Sunshine Through the Dark,1911.0,,,"Drama,Romance,Short","A character comedy, the leading part in which is a clownish serving maid in a family where there is a spoiled child. This clownish maid was not played with convincing effect. The young lady who took the part seemed unusually competent, but she was poorly cast. Her looks belied her at every minute nearly, in spite of clever facial expression, and then one can't keep up clownish work all the time, especially if one was born with the face of an artist. The poor servant girl too greatly admired the pretty sash of the spoiled child and after she had put her to bed, borrowed it to sec how it would look on herself, took it to her room. But the spoiled girl found it out and brought her mamma to search for it. The sunshine came through the love of the stable boy who consoled the girl for her harsh treatment by the spoiled child. The picture, with the exception pointed out, is very interesting and highly commendable. - The Moving Picture World, December 9, 1911",United States,D.W. Griffith,Harriet Quimby,https://www.imdb.com/title/tt0001907/,short,1911,
